meter_x,variation,seed_word,prompt,response,line_txt,txt,meter_y,stress,score,num_viols,ambig
in iambic pentameter,with a trochaic inversion after a caesura,dog,write a line in iambic pentameter including the word dog with a trochaic inversion after a caesura,"My loyal friend, the / dog,  will greet me home.","My loyal friend, the / dog,  will greet me home.",my LOY al FRIEND the DOG will GREET me HOME,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with a trochaic inversion after a caesura,giraffe,write a line in iambic pentameter including the word giraffe with a trochaic inversion after a caesura,"The tall giraffe, //  a creature strangely mild,","The tall giraffe, //  a creature strangely mild,",the TALL gi RAFFE a CREA ture STRAN gely MILD,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with a trochaic inversion after a caesura,giraffe,write a line in iambic pentameter including the word giraffe with a trochaic inversion after a caesura,"The tall giraffe, //  a creature strangely mild,","The tall giraffe, //  a creature strangely mild,",the TALL gi RAFFE a CREA ture STRAN gely MILD,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with a trochaic inversion after a caesura,gazelle,write a line in iambic pentameter including the word gazelle with a trochaic inversion after a caesura,"Across the plain, || a graceful gazelle leaps.","Across the plain, || a graceful gazelle leaps.",a CROSS the PLAIN a GRA ceful.ga ZELLE leaps,-+-+-+--+-,-+-+-+--++,2.0,2,6
in iambic pentameter,with a trochaic inversion after a caesura,gazelle,write a line in iambic pentameter including the word gazelle with a trochaic inversion after a caesura,"Across the plain, || a graceful gazelle leaps.","Across the plain, || a graceful gazelle leaps.",a CROSS the PLAIN a GRA ceful.ga ZELLE leaps,-+-+-+--+-,-+-+-+--++,2.0,2,6
in iambic pentameter,with a trochaic inversion after a caesura,baboon,write a line in iambic pentameter including the word baboon with a trochaic inversion after a caesura,"The || baboon, a hairy,  grunting beast, did leap.","The || baboon, a hairy,  grunting beast, did leap.",the.ba BOON a HAI ry GRUN ting BEAST did LEAP,--+-+-+-+-+,--+-+-+-+-+,1.0,1,2
in iambic pentameter,with a trochaic inversion after a caesura,baboon,write a line in iambic pentameter including the word baboon with a trochaic inversion after a caesura,"The || baboon, a hairy,  grunting beast, did leap.","The || baboon, a hairy,  grunting beast, did leap.",the.ba BOON a HAI ry GRUN ting BEAST did LEAP,--+-+-+-+-+,--+-+-+-+-+,1.0,1,2
in iambic pentameter,with a trochaic inversion after a caesura,raccoon,write a line in iambic pentameter including the word raccoon with a trochaic inversion after a caesura,"A sleek raccoon, //  swiftly he did climb.","A sleek raccoon, //  swiftly he did climb.",a SLEEK rac COON SWIF tly HE did CLIMB,-+-++-+-+,-+-++---+,1.0,1,3
in iambic pentameter,with a trochaic inversion after a caesura,raccoon,write a line in iambic pentameter including the word raccoon with a trochaic inversion after a caesura,"A sleek raccoon, //  swiftly he did climb.","A sleek raccoon, //  swiftly he did climb.",a SLEEK rac COON SWIF tly HE did CLIMB,-+-++-+-+,-+-++---+,1.0,1,3
in iambic pentameter,with a trochaic inversion after a caesura,macaw,write a line in iambic pentameter including the word macaw with a trochaic inversion after a caesura,"Bright | feathered macaw, a jewel of the air,","Bright | feathered macaw, a jewel of the air,",bright FEAT hered.ma CAW a JEWEL of.the AIR,-+--+-+--+,++--+-+--+,2.0,2,4
in iambic pentameter,with a trochaic inversion after a caesura,macaw,write a line in iambic pentameter including the word macaw with a trochaic inversion after a caesura,"Bright | feathered macaw, a jewel of the air,","Bright | feathered macaw, a jewel of the air,",bright FEAT hered.ma CAW a JEWEL of.the AIR,-+--+-+--+,++--+-+--+,2.0,2,4
in iambic pentameter,with a trochaic inversion after a caesura,alpaca,write a line in iambic pentameter including the word alpaca with a trochaic inversion after a caesura,"The sun dips low, // and then an alpaca grazes.","The sun dips low, // and then an alpaca grazes.",the SUN dips LOW and.then AN al PA ca GRA zes,-+-+--+-+-+-,-+++----+-+-,2.0,2,2
in iambic pentameter,with a trochaic inversion after a caesura,alpaca,write a line in iambic pentameter including the word alpaca with a trochaic inversion after a caesura,"The sun dips low, // and then an alpaca grazes.","The sun dips low, // and then an alpaca grazes.",the SUN dips LOW and.then AN al PA ca GRA zes,-+-+--+-+-+-,-+++----+-+-,2.0,2,2
in iambic pentameter,with a trochaic inversion after a caesura,hyena,write a line in iambic pentameter including the word hyena with a trochaic inversion after a caesura,"The plains grew still, //  hyena, gaunt and grim,","The plains grew still, //  hyena, gaunt and grim,",the PLAINS grew STILL hye N a GAUNT and GRIM,-+-+-+-+-+,-+++-+-+-+,1.0,1,1
in iambic pentameter,with a trochaic inversion after a caesura,hyena,write a line in iambic pentameter including the word hyena with a trochaic inversion after a caesura,"The plains grew still, //  hyena, gaunt and grim,","The plains grew still, //  hyena, gaunt and grim,",the PLAINS grew STILL hye N a GAUNT and GRIM,-+-+-+-+-+,-+++-+-+-+,1.0,1,1
in iambic pentameter,with a trochaic inversion after a caesura,chinchilla,write a line in iambic pentameter including the word chinchilla with a trochaic inversion after a caesura,"A creature soft, // the chinchilla, sleek and gray,","A creature soft, // the chinchilla, sleek and gray,",a CREA ture SOFT THE chinc HIL la SLEEK and GRAY,-+-++-+-+-+,-+-+--+-+-+,1.0,1,2
in iambic pentameter,with a trochaic inversion after a caesura,chinchilla,write a line in iambic pentameter including the word chinchilla with a trochaic inversion after a caesura,"A creature soft, // the chinchilla, sleek and gray,","A creature soft, // the chinchilla, sleek and gray,",a CREA ture SOFT THE chinc HIL la SLEEK and GRAY,-+-++-+-+-+,-+-+--+-+-+,1.0,1,2
in iambic pentameter,with a trochaic inversion after a caesura,coyote,write a line in iambic pentameter including the word coyote with a trochaic inversion after a caesura,"The desert wind // howled, swift, a coyote cried.","The desert wind // howled, swift, a coyote cried.",the DE sert WIND howled a COY ote CRIED,-+-+--+-+,-+-++-+-+,1.0,1,2
in iambic pentameter,with a trochaic inversion after a caesura,coyote,write a line in iambic pentameter including the word coyote with a trochaic inversion after a caesura,"The desert wind // howled, swift, a coyote cried.","The desert wind // howled, swift, a coyote cried.",the DE sert WIND howled a COY ote CRIED,-+-+--+-+,-+-++-+-+,1.0,1,2
in iambic pentameter,with a trochaic inversion after a caesura,gorilla,write a line in iambic pentameter including the word gorilla with a trochaic inversion after a caesura,"A mighty gorilla, //  fierce and strong, he stood.","A mighty gorilla, //  fierce and strong, he stood.",a MIGH ty.go RIL la FIERCE and STRONG he STOOD,-+--+-+-+-+,-+--+-+-+-+,1.0,1,4
in iambic pentameter,with a trochaic inversion after a caesura,gorilla,write a line in iambic pentameter including the word gorilla with a trochaic inversion after a caesura,"A mighty gorilla, //  fierce and strong, he stood.","A mighty gorilla, //  fierce and strong, he stood.",a MIGH ty.go RIL la FIERCE and STRONG he STOOD,-+--+-+-+-+,-+--+-+-+-+,1.0,1,4
in iambic pentameter,with a trochaic inversion after a caesura,kangaroo,write a line in iambic pentameter including the word kangaroo with a trochaic inversion after a caesura,"Across the plains, a kangaroo did leap,","Across the plains, a kangaroo did leap,",a CROSS the PLAINS a KAN ga ROO did LEAP,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with a trochaic inversion after a caesura,kangaroo,write a line in iambic pentameter including the word kangaroo with a trochaic inversion after a caesura,"Across the plains, a kangaroo did leap,","Across the plains, a kangaroo did leap,",a CROSS the PLAINS a KAN ga ROO did LEAP,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with a trochaic inversion after a caesura,platypus,write a line in iambic pentameter including the word platypus with a trochaic inversion after a caesura,"A strange, //  unseen platypus, creature of myth,","A strange, //  unseen platypus, creature of myth,",a STRANGE un SEEN.PLA ty PUS CREA ture.of MYTH,-+-++-++--+,-+-++-++--+,2.0,2,4
in iambic pentameter,with a trochaic inversion after a caesura,platypus,write a line in iambic pentameter including the word platypus with a trochaic inversion after a caesura,"A strange, //  unseen platypus, creature of myth,","A strange, //  unseen platypus, creature of myth,",a STRANGE un SEEN.PLA ty PUS CREA ture.of MYTH,-+-++-++--+,-+-++-++--+,2.0,2,4
in iambic pentameter,with a trochaic inversion after a caesura,porcupine,write a line in iambic pentameter including the word porcupine with a trochaic inversion after a caesura,"The prickly porcupine, ||  a rumbling sound,","The prickly porcupine, ||  a rumbling sound,",the PRIC kly POR cu PINE a RUM bling SOUND,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with a trochaic inversion after a caesura,porcupine,write a line in iambic pentameter including the word porcupine with a trochaic inversion after a caesura,"The prickly porcupine, ||  a rumbling sound,","The prickly porcupine, ||  a rumbling sound,",the PRIC kly POR cu PINE a RUM bling SOUND,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with a trochaic inversion after a caesura,pangolin,write a line in iambic pentameter including the word pangolin with a trochaic inversion after a caesura,"The shy pangolin, ||  a creature of the night,","The shy pangolin, ||  a creature of the night,",the SHY.PAN go LIN a CREA ture OF the NIGHT,-++-+-+-+-+,-++-+-+---+,2.0,2,6
in iambic pentameter,with a trochaic inversion after a caesura,pangolin,write a line in iambic pentameter including the word pangolin with a trochaic inversion after a caesura,"The shy pangolin, ||  a creature of the night,","The shy pangolin, ||  a creature of the night,",the SHY.PAN go LIN a CREA ture OF the NIGHT,-++-+-+-+-+,-++-+-+---+,2.0,2,6
in iambic pentameter,with a trochaic inversion after a caesura,ocelot,write a line in iambic pentameter including the word ocelot with a trochaic inversion after a caesura,"The jungle slept, //  ocelot did prowl unseen.","The jungle slept, //  ocelot did prowl unseen.",the JUN gle SLEPT O ce LOT did PROWL un SEEN,-+-++-+-+-+,-+-++-+-+-+,0.0,0,1
in iambic pentameter,with a trochaic inversion after a caesura,ocelot,write a line in iambic pentameter including the word ocelot with a trochaic inversion after a caesura,"The jungle slept, //  ocelot did prowl unseen.","The jungle slept, //  ocelot did prowl unseen.",the JUN gle SLEPT O ce LOT did PROWL un SEEN,-+-++-+-+-+,-+-++-+-+-+,0.0,0,1
in iambic pentameter,with a trochaic inversion after a caesura,lemur,write a line in iambic pentameter including the word lemur with a trochaic inversion after a caesura,"The slow lemur, //  in shadows, softly crept.","The slow lemur, //  in shadows, softly crept.",the SLOW.LE mur in SHA.DOWS SOF tly CREPT,-++--+++-+,-++--+++-+,1.0,1,3
in iambic pentameter,with a trochaic inversion after a caesura,lemur,write a line in iambic pentameter including the word lemur with a trochaic inversion after a caesura,"The slow lemur, //  in shadows, softly crept.","The slow lemur, //  in shadows, softly crept.",the SLOW.LE mur in SHA.DOWS SOF tly CREPT,-++--+++-+,-++--+++-+,1.0,1,3
in iambic pentameter,with a trochaic inversion after a caesura,lemming,write a line in iambic pentameter including the word lemming with a trochaic inversion after a caesura,"The brave lemming, //  swiftly to its doom it ran.","The brave lemming, //  swiftly to its doom it ran.",the BRAVE.LEM ming SWIF tly TO its DOOM it RAN,-++-+-+-+-+,-++-+---+-+,2.0,2,3
in iambic pentameter,with a trochaic inversion after a caesura,lemming,write a line in iambic pentameter including the word lemming with a trochaic inversion after a caesura,"The brave lemming, //  swiftly to its doom it ran.","The brave lemming, //  swiftly to its doom it ran.",the BRAVE.LEM ming SWIF tly TO its DOOM it RAN,-++-+-+-+-+,-++-+---+-+,2.0,2,3
in iambic pentameter,with a trochaic inversion after a caesura,otter,write a line in iambic pentameter including the word otter with a trochaic inversion after a caesura,"By the still river, ||  an otter sleek and dark,","By the still river, ||  an otter sleek and dark,",by.the STILL.RI ver an OT ter SLEEK and DARK,--++--+-+-+,--++--+-+-+,1.0,1,3
in iambic pentameter,with a trochaic inversion after a caesura,otter,write a line in iambic pentameter including the word otter with a trochaic inversion after a caesura,"By the still river, ||  an otter sleek and dark,","By the still river, ||  an otter sleek and dark,",by.the STILL.RI ver an OT ter SLEEK and DARK,--++--+-+-+,--++--+-+-+,1.0,1,3
in iambic pentameter,with a trochaic inversion after a caesura,parrot,write a line in iambic pentameter including the word parrot with a trochaic inversion after a caesura,"A feathered pirate, // parrot green and bold,","A feathered pirate, // parrot green and bold,",a FEAT hered PI rate PAR rot GREEN and BOLD,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with a trochaic inversion after a caesura,parrot,write a line in iambic pentameter including the word parrot with a trochaic inversion after a caesura,"A feathered pirate, // parrot green and bold,","A feathered pirate, // parrot green and bold,",a FEAT hered PI rate PAR rot GREEN and BOLD,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with a trochaic inversion after a caesura,squirrel,write a line in iambic pentameter including the word squirrel with a trochaic inversion after a caesura,The quick brown squirrel // leaped high into the oak.,The quick brown squirrel // leaped high into the oak.,the QUICK brown SQUIR rel LEAPED.HIGH in TO the OAK,-+-+-++-+-+,-+++-++-+-+,2.0,2,4
in iambic pentameter,with a trochaic inversion after a caesura,squirrel,write a line in iambic pentameter including the word squirrel with a trochaic inversion after a caesura,The quick brown squirrel // leaped high into the oak.,The quick brown squirrel // leaped high into the oak.,the QUICK brown SQUIR rel LEAPED.HIGH in TO the OAK,-+-+-++-+-+,-+++-++-+-+,2.0,2,4
in iambic pentameter,with an inverted metrical foot,bear,write a line in iambic pentameter including the word bear with an inverted metrical foot,"The grizzly bear, a beast of frightful might,","The grizzly bear, a beast of frightful might,",the GRIZ zly BEAR a BEAST of FRIGH tful MIGHT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,bear,write a line in iambic pentameter including the word bear with an inverted metrical foot,"The grizzly bear, a beast of frightful might,","The grizzly bear, a beast of frightful might,",the GRIZ zly BEAR a BEAST of FRIGH tful MIGHT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,whale,write a line in iambic pentameter including the word whale with an inverted metrical foot,"The mighty whale, a mountain in the deep,","The mighty whale, a mountain in the deep,",the MIGH ty WHALE a MOUN tain IN the DEEP,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,whale,write a line in iambic pentameter including the word whale with an inverted metrical foot,"The mighty whale, a mountain in the deep,","The mighty whale, a mountain in the deep,",the MIGH ty WHALE a MOUN tain IN the DEEP,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,sloth,write a line in iambic pentameter including the word sloth with an inverted metrical foot,"With slothful hand, he dropped the heavy book.","With slothful hand, he dropped the heavy book.",with SLOT hful HAND he DROPPED the HEA vy BOOK,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,sloth,write a line in iambic pentameter including the word sloth with an inverted metrical foot,"With slothful hand, he dropped the heavy book.","With slothful hand, he dropped the heavy book.",with SLOT hful HAND he DROPPED the HEA vy BOOK,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,cat,write a line in iambic pentameter including the word cat with an inverted metrical foot,"The sleek black cat, a shadow in the night.","The sleek black cat, a shadow in the night.",the SLEEK black CAT a SHA dow IN the NIGHT,-+-+-+-+-+,-+++-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,cat,write a line in iambic pentameter including the word cat with an inverted metrical foot,"The sleek black cat, a shadow in the night.","The sleek black cat, a shadow in the night.",the SLEEK black CAT a SHA dow IN the NIGHT,-+-+-+-+-+,-+++-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,cat,write a line in iambic pentameter including the word cat with an inverted metrical foot,"The sleek black cat, a shadow in the night.","The sleek black cat, a shadow in the night.",the SLEEK black CAT a SHA dow IN the NIGHT,-+-+-+-+-+,-+++-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,cat,write a line in iambic pentameter including the word cat with an inverted metrical foot,"The sleek black cat, a shadow in the night.","The sleek black cat, a shadow in the night.",the SLEEK black CAT a SHA dow IN the NIGHT,-+-+-+-+-+,-+++-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,dog,write a line in iambic pentameter including the word dog with an inverted metrical foot,"My loyal dog, a friend through thick and thin.","My loyal dog, a friend through thick and thin.",my LOY al DOG a FRIEND through THICK and THIN,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,dog,write a line in iambic pentameter including the word dog with an inverted metrical foot,"My loyal dog, a friend through thick and thin.","My loyal dog, a friend through thick and thin.",my LOY al DOG a FRIEND through THICK and THIN,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,giraffe,write a line in iambic pentameter including the word giraffe with an inverted metrical foot,"A  giraffe so tall, it grazed the clouds above.","A  giraffe so tall, it grazed the clouds above.",a.gi RAFFE so TALL it GRAZED the CLOUDS a BOVE,--+-+-+-+-+,--+-+-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,giraffe,write a line in iambic pentameter including the word giraffe with an inverted metrical foot,"A  giraffe so tall, it grazed the clouds above.","A  giraffe so tall, it grazed the clouds above.",a.gi RAFFE so TALL it GRAZED the CLOUDS a BOVE,--+-+-+-+-+,--+-+-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,gazelle,write a line in iambic pentameter including the word gazelle with an inverted metrical foot,"A graceful gazelle, swift, light, and free, it ran.","A graceful gazelle, swift, light, and free, it ran.",a GRA ceful.ga ZELLE and FREE it RAN,-+--+-+-+,-+--+-+-+,1.0,1,4
in iambic pentameter,with an inverted metrical foot,gazelle,write a line in iambic pentameter including the word gazelle with an inverted metrical foot,"A graceful gazelle, swift, light, and free, it ran.","A graceful gazelle, swift, light, and free, it ran.",a GRA ceful.ga ZELLE and FREE it RAN,-+--+-+-+,-+--+-+-+,1.0,1,4
in iambic pentameter,with an inverted metrical foot,baboon,write a line in iambic pentameter including the word baboon with an inverted metrical foot,"A chattering baboon,  the jungle's uncouth king,","A chattering baboon,  the jungle's uncouth king,",a CHAT te RING ba BOON the JUN gle's UN couth KING,-+-+-+-+-+-+,-+---+-+-+++,2.0,2,1
in iambic pentameter,with an inverted metrical foot,baboon,write a line in iambic pentameter including the word baboon with an inverted metrical foot,"A chattering baboon,  the jungle's uncouth king,","A chattering baboon,  the jungle's uncouth king,",a CHAT te RING ba BOON the JUN gle's UN couth KING,-+-+-+-+-+-+,-+---+-+-+++,2.0,2,1
in iambic pentameter,with an inverted metrical foot,raccoon,write a line in iambic pentameter including the word raccoon with an inverted metrical foot,"A midnight thief, the masked raccoon did creep.","A midnight thief, the masked raccoon did creep.",a MI dnight THIEF the MASKED rac COON did CREEP,-+-+-+-+-+,-+++-+-+-+,1.0,1,1
in iambic pentameter,with an inverted metrical foot,raccoon,write a line in iambic pentameter including the word raccoon with an inverted metrical foot,"A midnight thief, the masked raccoon did creep.","A midnight thief, the masked raccoon did creep.",a MI dnight THIEF the MASKED rac COON did CREEP,-+-+-+-+-+,-+++-+-+-+,1.0,1,1
in iambic pentameter,with an inverted metrical foot,macaw,write a line in iambic pentameter including the word macaw with an inverted metrical foot,"A brilliant macaw,  with feathers bright did gleam.","A brilliant macaw,  with feathers bright did gleam.",a BRIL liant.ma CAW with FEAT hers BRIGHT did GLEAM,-+--+-+-+-+,-+--+-+-+-+,1.0,1,4
in iambic pentameter,with an inverted metrical foot,macaw,write a line in iambic pentameter including the word macaw with an inverted metrical foot,"A brilliant macaw,  with feathers bright did gleam.","A brilliant macaw,  with feathers bright did gleam.",a BRIL liant.ma CAW with FEAT hers BRIGHT did GLEAM,-+--+-+-+-+,-+--+-+-+-+,1.0,1,4
in iambic pentameter,with an inverted metrical foot,alpaca,write a line in iambic pentameter including the word alpaca with an inverted metrical foot,The fluffy alpaca grazed upon the hill.,The fluffy alpaca grazed upon the hill.,the FLUF fy.al PA ca GRAZED u PON the HILL,-+--+-+-+-+,-+--+-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,alpaca,write a line in iambic pentameter including the word alpaca with an inverted metrical foot,The fluffy alpaca grazed upon the hill.,The fluffy alpaca grazed upon the hill.,the FLUF fy.al PA ca GRAZED u PON the HILL,-+--+-+-+-+,-+--+-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,hyena,write a line in iambic pentameter including the word hyena with an inverted metrical foot,"The laughing hyena, gaunt and grimly pale,","The laughing hyena, gaunt and grimly pale,",the LAUG hing.hye N a GAUNT and GRIM ly PALE,-+--+-+-+-+,-+--+-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,hyena,write a line in iambic pentameter including the word hyena with an inverted metrical foot,"The laughing hyena, gaunt and grimly pale,","The laughing hyena, gaunt and grimly pale,",the LAUG hing.hye N a GAUNT and GRIM ly PALE,-+--+-+-+-+,-+--+-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,chinchilla,write a line in iambic pentameter including the word chinchilla with an inverted metrical foot,"A fluffy chinchilla, soft and grey, did sleep.","A fluffy chinchilla, soft and grey, did sleep.",a FLUF fy.chinc HIL la SOFT and GREY did SLEEP,-+--+-+-+-+,-+--+-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,chinchilla,write a line in iambic pentameter including the word chinchilla with an inverted metrical foot,"A fluffy chinchilla, soft and grey, did sleep.","A fluffy chinchilla, soft and grey, did sleep.",a FLUF fy.chinc HIL la SOFT and GREY did SLEEP,-+--+-+-+-+,-+--+-+-+-+,1.0,1,2
in iambic pentameter,with an inverted metrical foot,coyote,write a line in iambic pentameter including the word coyote with an inverted metrical foot,"Across the plains, a coyote swift did run.","Across the plains, a coyote swift did run.",a CROSS the PLAINS a COY ote SWIFT did RUN,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,coyote,write a line in iambic pentameter including the word coyote with an inverted metrical foot,"Across the plains, a coyote swift did run.","Across the plains, a coyote swift did run.",a CROSS the PLAINS a COY ote SWIFT did RUN,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,gorilla,write a line in iambic pentameter including the word gorilla with an inverted metrical foot,"A mighty gorilla, strong and wild and free,","A mighty gorilla, strong and wild and free,",a MIGH ty.go RIL la STRONG and WILD and FREE,-+--+-+-+-+,-+--+-+-+-+,1.0,1,4
in iambic pentameter,with an inverted metrical foot,gorilla,write a line in iambic pentameter including the word gorilla with an inverted metrical foot,"A mighty gorilla, strong and wild and free,","A mighty gorilla, strong and wild and free,",a MIGH ty.go RIL la STRONG and WILD and FREE,-+--+-+-+-+,-+--+-+-+-+,1.0,1,4
in iambic pentameter,with an inverted metrical foot,kangaroo,write a line in iambic pentameter including the word kangaroo with an inverted metrical foot,"A bounding kangaroo,  swift, strong, and free.","A bounding kangaroo,  swift, strong, and free.",a BOUN ding KAN ga ROO and FREE,-+-+-+-+,-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,kangaroo,write a line in iambic pentameter including the word kangaroo with an inverted metrical foot,"A bounding kangaroo,  swift, strong, and free.","A bounding kangaroo,  swift, strong, and free.",a BOUN ding KAN ga ROO and FREE,-+-+-+-+,-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,platypus,write a line in iambic pentameter including the word platypus with an inverted metrical foot,"A curious platypus,  swimmingly glides.","A curious platypus,  swimmingly glides.",a CU rio.us PLA ty PUS SWIM min.gly GLIDES,-+--+-++--+,-+--+-++--+,2.0,2,7
in iambic pentameter,with an inverted metrical foot,platypus,write a line in iambic pentameter including the word platypus with an inverted metrical foot,"A curious platypus,  swimmingly glides.","A curious platypus,  swimmingly glides.",a CU rio.us PLA ty PUS SWIM min.gly GLIDES,-+--+-++--+,-+--+-++--+,2.0,2,7
in iambic pentameter,with an inverted metrical foot,porcupine,write a line in iambic pentameter including the word porcupine with an inverted metrical foot,"A prickly porcupine, the forest's grace,","A prickly porcupine, the forest's grace,",a PRIC kly POR cu PINE the FO rest's GRACE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,porcupine,write a line in iambic pentameter including the word porcupine with an inverted metrical foot,"A prickly porcupine, the forest's grace,","A prickly porcupine, the forest's grace,",a PRIC kly POR cu PINE the FO rest's GRACE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,pangolin,write a line in iambic pentameter including the word pangolin with an inverted metrical foot,"A pangolin, so shy, did softly creep.","A pangolin, so shy, did softly creep.",a PAN go LIN so SHY did SOF tly CREEP,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,pangolin,write a line in iambic pentameter including the word pangolin with an inverted metrical foot,"A pangolin, so shy, did softly creep.","A pangolin, so shy, did softly creep.",a PAN go LIN so SHY did SOF tly CREEP,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,ocelot,write a line in iambic pentameter including the word ocelot with an inverted metrical foot,"The sleek ocelot,  a shadow in the night,","The sleek ocelot,  a shadow in the night,",the SLEEK.O ce LOT a SHA dow IN the NIGHT,-++-+-+-+-+,-++-+-+-+-+,1.0,1,6
in iambic pentameter,with an inverted metrical foot,ocelot,write a line in iambic pentameter including the word ocelot with an inverted metrical foot,"The sleek ocelot,  a shadow in the night,","The sleek ocelot,  a shadow in the night,",the SLEEK.O ce LOT a SHA dow IN the NIGHT,-++-+-+-+-+,-++-+-+-+-+,1.0,1,6
in iambic pentameter,with an inverted metrical foot,lemur,write a line in iambic pentameter including the word lemur with an inverted metrical foot,"A gentle lemur,  swiftly through the trees.","A gentle lemur,  swiftly through the trees.",a GEN tle LE mur SWIF tly THROUGH the TREES,-+-+-+-+-+,-+-+-+---+,1.0,1,1
in iambic pentameter,with an inverted metrical foot,lemur,write a line in iambic pentameter including the word lemur with an inverted metrical foot,"A gentle lemur,  swiftly through the trees.","A gentle lemur,  swiftly through the trees.",a GEN tle LE mur SWIF tly THROUGH the TREES,-+-+-+-+-+,-+-+-+---+,1.0,1,1
in iambic pentameter,with an inverted metrical foot,lemur,write a line in iambic pentameter including the word lemur with an inverted metrical foot,"A gentle lemur,  swiftly through the trees.","A gentle lemur,  swiftly through the trees.",a GEN tle LE mur SWIF tly THROUGH the TREES,-+-+-+-+-+,-+-+-+---+,1.0,1,1
in iambic pentameter,with an inverted metrical foot,lemur,write a line in iambic pentameter including the word lemur with an inverted metrical foot,"A gentle lemur,  swiftly through the trees.","A gentle lemur,  swiftly through the trees.",a GEN tle LE mur SWIF tly THROUGH the TREES,-+-+-+-+-+,-+-+-+---+,1.0,1,1
in iambic pentameter,with an inverted metrical foot,lemming,write a line in iambic pentameter including the word lemming with an inverted metrical foot,"A lemming, small, did blindly rush to death.","A lemming, small, did blindly rush to death.",a LEM ming did BLIN dly RUSH to DEATH,-+--+-+-+,-+--+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,lemming,write a line in iambic pentameter including the word lemming with an inverted metrical foot,"A lemming, small, did blindly rush to death.","A lemming, small, did blindly rush to death.",a LEM ming did BLIN dly RUSH to DEATH,-+--+-+-+,-+--+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,otter,write a line in iambic pentameter including the word otter with an inverted metrical foot,"Upon the bank, an otter sleek and brown,","Upon the bank, an otter sleek and brown,",u PON the BANK an OT ter SLEEK and BROWN,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,with an inverted metrical foot,otter,write a line in iambic pentameter including the word otter with an inverted metrical foot,"Upon the bank, an otter sleek and brown,","Upon the bank, an otter sleek and brown,",u PON the BANK an OT ter SLEEK and BROWN,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
